x, y
34.02604191692981, -0.0050696981121753915
34.156250034387305, -0.1520912557710128
34.26562513181799, -0.36501900046161295
34.36458353583634, -0.5830164432643887
34.45312524644233, -0.8339670688418301
34.60416675072452, -1.5792142756750631
34.63020866765433, -1.8022814389047108
34.661458381093475, -1.9949302795731283
